Any,Núm. Mes,Nom Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Tipus de fet,Tipus de fet (Codi penal) o d’Infracció (altres lleis),Àmbit fet,Rol,Sexe,Edat,Nombre víctimes
2022,11,novembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,HOME,38,1
2022,11,novembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Orientació política,Autor,HOME,52,1
2022,11,novembre,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Institut,DELICTES,CONTRA LA LLIBERTAT,Orientació política,Víctima,DONA,49,1
2022,11,novembre,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Resta municipis,Institut,DELICTES,CONTRA LA LLIBERTAT,Orientació política,Autor,DONA,55,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Associacions altres,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,14,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Associacions altres,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,HOME,46,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Associacions altres,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,30,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,ALTRES,FETS VARIS,LGTBI fòbia,Víctima,HOME,16,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,ALTRES,FETS VARIS,LGTBI fòbia,Víctima,HOME,58,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,DEL. CONTRA L'HONOR,LGTBI fòbia,Víctima,HOME,32,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,DEL. CONTRA L'HONOR,LGTBI fòbia,Autor,HOME,45,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,DEL. CONTRA L'HONOR,Etnic/origen nacional/origen racial,Víctima,HOME,32,1
2022,11,novembre,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Perruqueria/Centre d'estètica_CC,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,Etnic/origen nacional/origen racial,Víctima,HOME,19,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,11,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,38,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,42,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Centre medic,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,57,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Centre medic,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,41,1
2022,11,novembre,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Castelldefels,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Autor,HOME,26,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,36,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,Orientació política,Víctima,DONA,29,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,25,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,DONA,39,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,38,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,39,1
2022,11,novembre,RP Central,ABP Bages,Barcelona,Bages,Manresa,Bar_CC,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,32,1
2022,11,novembre,RP Central,ABP Bages,Barcelona,Bages,Manresa,Bar_CC,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,55,1
2022,11,novembre,RP Central,ABP Bages,Barcelona,Bages,Manresa,Bar_CC,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,58,1
2022,11,novembre,RP Central,ABP Bages,Barcelona,Bages,Manresa,Bar_CC,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,20,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,DONA,18,1
2022,11,novembre,RP Metropolitana Girona,ABP Selva Litoral,Girona,Selva,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,48,1
2022,11,novembre,RP Metropolitana Girona,ABP Selva Litoral,Girona,Selva,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,DONA,45,1
2022,11,novembre,RP Metropolitana Girona,ABP Selva Litoral,Girona,Selva,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,23,1
2022,11,novembre,RP Metropolitana Girona,ABP Selva Litoral,Girona,Selva,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,DONA,38,1
2022,11,novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,40,1
2022,11,novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,HOME,23,1
2022,11,novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,HOME,19,1
2022,11,novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,HOME,28,1
2022,11,novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,16,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Autor,DONA,15,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,HOME,25,1
2022,11,novembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,ALTRES,FETS VARIS,Orientació política,Autor,DONA,54,1
2022,11,novembre,RP Metropolitana Nord,ABP Premià de Mar,Barcelona,El maresme,Resta municipis,Bar_COM,DELICTES,DE LES LESIONS,Orientació política,Víctima,DONA,25,1
2022,11,novembre,RP Metropolitana Nord,ABP Premià de Mar,Barcelona,El maresme,Resta municipis,Bar_COM,DELICTES,DE LES LESIONS,Orientació política,Víctima,DONA,27,1
2022,11,novembre,RP Central,ABP Bages,Barcelona,Moianès,Resta municipis,Escola,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,49,1
2022,11,novembre,RP Central,ABP Bages,Barcelona,Moianès,Resta municipis,Escola,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,DONA,49,1
2022,11,novembre,RP Central,ABP Bages,Barcelona,Moianès,Resta municipis,Escola,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,15,1
2022,11,novembre,RP Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,13,1
2022,11,novembre,RP Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,12,1
2022,11,novembre,RP Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,55,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,35,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,33,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,HOME,16,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,38,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,DONA,42,1
2022,11,novembre,RP Central,ABP Osona,Barcelona,Osona,Resta municipis,Via Pública urbana,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,DONA,9,1
2022,11,novembre,RP Central,ABP Osona,Barcelona,Osona,Resta municipis,Via Pública urbana,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Autor,HOME,40,1
2022,11,novembre,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,25,1
2022,11,novembre,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,DONA,31,1
2022,11,novembre,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Autor,HOME,30,1
2022,11,novembre,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,HOME,64,1
2022,11,novembre,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Autor,HOME,18,1
2022,11,novembre,RP Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis,Hab. 1a Res. Pis/apartament,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Autor,HOME,18,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Depen. Mossos d'Esquadra,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Autor,HOME,14,1
2022,11,novembre,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Resta municipis,Pàrquing Centre Comercial,DELICTES,DEL. CON. EL PATRIMONI,Islamofòbia,Víctima,HOME,69,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Hab. Pàrquing comunitari,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,Etnic/origen nacional/origen racial,Autor,HOME,25,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Hab. Pàrquing comunitari,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,Etnic/origen nacional/origen racial,Autor,HOME,35,1
2022,11,novembre,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,Hospitalet de Llobregat,Via Pública urbana,ALTRES,FETS VARIS,Etnic/origen nacional/origen racial,Autor,DONA,31,1
2022,11,novembre,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Cambrils,Centre religiós Catòlic,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Víctima,DONA,31,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Religiós,Víctima,DONA,29,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,46,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,40,1
2022,11,novembre,RP Metropolitana Sud,ABP el Prat de Llobregat,Barcelona,Baix Llobregat,ABP el Prat de Llobregat,AERO - Taxis parada T1-Sortides,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,26,1
2022,11,novembre,RP Ponent,ABP Lleida,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,HOME,31,1
2022,11,novembre,RP Ponent,ABP Lleida,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,HOME,49,1
2022,11,novembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,24,1
2022,11,novembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,49,1
2022,11,novembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,DONA,57,1
2022,11,novembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,45,1
2022,11,novembre,RP Metropolitana Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Institut,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,41,1
2022,11,novembre,RP Metropolitana Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Institut,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,53,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,41,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,HOME,50,1
2022,11,novembre,RP Metropolitana Girona,ABP Girona,Girona,Alt Empordà,Figueres,Restaurant-bar_COM,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Orientació política,Víctima,HOME,23,1
2022,11,novembre,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Viladecans,Altres empreses de serveis,DELICTES,DE LES LESIONS,Orientació política,Víctima,HOME,19,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,HOME,54,1
2022,11,novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,DONA,42,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Resta municipis,Via Pública urbana,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Víctima,DONA,42,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Resta municipis,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,DONA,18,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Resta municipis,Via Pública urbana,FALTES ADMINISTRATIVES,"LLEI 11/14 DRETS LESBIANES, GAIS, BISEXUALS",LGTBI fòbia,Víctima,HOME,55,1
2022,11,novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Resta municipis,Via Pública urbana,FALTES ADMINISTRATIVES,"LLEI 11/14 DRETS LESBIANES, GAIS, BISEXUALS",LGTBI fòbia,Autor,HOME,36,1
2022,11,novembre,RP Metropolitana Nord,ABP Arenys de Mar,Barcelona,El maresme,Resta municipis,Hospital,FALTES ADMINISTRATIVES,"LLEI 11/14 DRETS LESBIANES, GAIS, BISEXUALS",LGTBI fòbia,Autor,HOME,40,1
2022,11,novembre,RP Metropolitana Nord,ABP Arenys de Mar,Barcelona,El maresme,Resta municipis,Hospital,FALTES ADMINISTRATIVES,"LLEI 11/14 DRETS LESBIANES, GAIS, BISEXUALS",LGTBI fòbia,Autor,HOME,13,1
2022,11,novembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Víctima,DONA,58,1
2022,11,novembre,RP Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Castellar del Vallès,Hab. 1a Res. Casa adossada,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Autor,HOME,43,1
2022,11,novembre,RP Metropolitana Girona,ABP Ripollès,Girona,Ripollès,Resta municipis,Partit polític,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Víctima,HOME,43,1
2022,11,novembre,RP Metropolitana Nord,ABP Arenys de Mar,Barcelona,El maresme,Resta municipis,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,43,1
2022,11,novembre,RP Metropolitana Nord,ABP Arenys de Mar,Barcelona,El maresme,Resta municipis,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Orientació política,Autor,HOME,48,1
2022,11,novembre,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,DELICTES,DE LES LESIONS,Sexisme,Víctima,DONA,32,1
2022,12,desembre,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Sexisme,Autor,HOME,28,1
2022,12,desembre,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,41,1
2022,12,desembre,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,43,1
2022,12,desembre,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,HOME,40,1
2022,12,desembre,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,DONA,46,1
2022,12,desembre,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,14,1
2022,12,desembre,RP Central,ABP Osona,Barcelona,Osona,Manlleu,Bar_COM,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,DONA,30,1
2022,12,desembre,RP Central,ABP Osona,Barcelona,Osona,Manlleu,Bar_COM,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,40,1
2022,12,desembre,RP Central,ABP Osona,Barcelona,Osona,Manlleu,Bar_COM,DELICTES,CONTRA LA LLIBERTAT,Discapacitat físic/sensorial,Autor,HOME,38,1
2022,12,desembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,DELICTES,DE LES LESIONS,Discapacitat físic/sensorial,Víctima,DONA,44,1
2022,12,desembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,DELICTES,DE LES LESIONS,Discapacitat físic/sensorial,Víctima,DONA,49,1
2022,12,desembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,14,1
2022,12,desembre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,54,1
2022,12,desembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,DONA,59,1
2022,12,desembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,HOME,51,1
2022,12,desembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,17,1
2022,12,desembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,23,1
2022,12,desembre,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Sexisme,Víctima,DONA,50,1
2022,12,desembre,RP Metropolitana Girona,ABP Alt Empordà - Figueres,Girona,Alt Empordà,Figueres,Hab. 1a Res. Pis/apartament,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Sexisme,Víctima,DONA,55,1
2022,12,desembre,RP Metropolitana Girona,ABP Alt Empordà - Figueres,Girona,Alt Empordà,Figueres,Hab. 1a Res. Pis/apartament,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Sexisme,Víctima,DONA,51,1
2022,12,desembre,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Clínica,ALTRES,FETS VARIS,LGTBI fòbia,Víctima,HOME,26,1
2022,12,desembre,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Clínica,ALTRES,FETS VARIS,LGTBI fòbia,Víctima,DONA,24,1
2022,12,desembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Barcelonès,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,HOME,19,1
2022,12,desembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Barcelonès,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,24,1
2022,12,desembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Barcelonès,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,26,1
2022,12,desembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Barcelonès,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,DONA,17,1
